label,text
Politics,"LEGAL With bruises on my face with blood in my eyes with ruptured lip Vaghinak Shushanyan about police beating   Three Hostages Released in Yerevan Police Station Standoff   Detaining Varuzhan Avetisians daughter and wife is nearly the same as to take them as hostages   Dont hit Im turning off my phone Maxim Sargsian detained   NSS The terrorists must understand they do not have an alternative   NSS A police officer and an ambulance driver were released    Varuzhan Avetisyan Sefilyan has suggested a solution to the problem without shocks   PFAs Statement Regarding the Events at Erebuni Police Station in Yerevan   Pashinian Seeks Crisis Talks With Jailed Oppositionist   Armenian Church Head Condemns Armed Attack On Police,"
Politics,"LEGAL Shahen Harutyunyan again detained by the police beaten his phone snatched   Did they take the example of Turkey or are inspired The authorities will give a denouement shortly   Varuzhan Avetisyan We are holding Osipyan and Yeghiazaryan as a security guarantee if they open fire we will answer by fire   Police call for surrender to the authorities   Sarkisian In Emergency Meeting On Yerevan Hostage Crisis   Your actions proved that Zhirayr Sefilyans arrest was justified David Shahnazaryan   What happened in Yerevan photos   Opposition Group Storms Yerevan District Police HQ photos   The March  case has advanced in the European Court The government has presented its objections   Shahen Harutyunyans protest has reached the Pope,"
Politics,"LEGAL Iranian Government approves visafree regime with Armenia   Zhirayr Sefilyans lawsuit appealed to the Council of Europe Commissioner for Human Rights   The incidents of torturing the Armenian soldiers in the war in April will go to the UN   Police has not specified whether the police officers dressed in uniforms or like civilians were the detainers   Changing the NSS leader became decisive for the activist with paper tanks Opines lawyer Tigran Safaryan Video   David Tumasyan We should not submit persons identification information and label him   The lawsuit of violence against journalists Hakob Karapetyan and Tehmine Yenokyan has reached the European Court   A yearold boy suspected of two assaults on the US volunteer in Ijevan    thousand drams fine for hampering journalists work   Joint statement of Ombudspersons of Armenia and NKR on the driving license of Mr Aleksan Arakelyan the NKR Defense Army Lieutenantcolonel RA citizen found in Azerbaijan,"
Politics,"LEGAL I attribute the attack on the nightclub of homosexuals by the situation in Afghanistan Artur Sakunts   Hayk Khanumyans wife We have presented a report to the police on the beating   Nikol Pashinyan is confident that Dzerzhinskys photo is still hanging on the walls in the offices of the National Security Service officials   Wellknown Azerbaijani human rights defenders were not provided with adequate medical care for serious health problems during their detention   This inacceptable incident is a clear sign of Azerbaijans statesupported policy of Armenophobia comprehensively described   A civil suit against Russia The successors of murdered Avetisyans family are claiming for a compensation of damage Video    June the European Court of Human Rigfhts to notify a judgment on Yunusova and Yunusov v Azerbaijan   The indisputability of the politicallegal ground of the Nagorno Karabakh referendum on selfdetermination on  of December  in talks as a basis for the Karabakh conflict peaceful resolution   OSCE organizes multiagency training course on combating domestic violence in Armenia   Panama Papers database of offshore companies goes public,"
Politics,"LEGAL How it was revealed that Mihran Poghosyan is in the Panama Offshore   Kyaram Sloyan decapitation is a war crime for which Armenia can appeal to the international criminal tribunal   Human Rights Defenders Legal Assessment Facts on Human Shielding and Use of Indiscriminate Weapons against the Civilian Population of Nagorno Karabakh by Azerbaijani Military Forces   Aliyev Has Awarded The Rascal Who Executed Kyaram Sloyan   NKR Foreign Ministry Azerbaijan deploys its military objects in the settlements along the frontline in violation of the norms of the international humanitarian law   Yerevan Bus Blast Not Terrorist Attack   Complaints were submitted to the European Court of Human Rights on behalf of the members of the families of soldiers brutally murdered by Azeri   The European Ombudsman Institute has made an official statement by criticizing Azerbaijani cruelty and published the Interim Report of NKR Human Rights Defender   Aryeh Neier Armenia may invite the International Criminal Court to investigate the case   Man Held Over Grenade Attack On Kocharians House,"
Politics,"LEGAL The authorities or the defense minister are not connected with the deaths in the army an RPA MP   The court banned the coverage of the open trial on election frauds   Remembering Maragha No accusation and punishment of Azerbaijan will resulted in new massacres   Azerbaijan extradited the corpses of the Armenian soldiers in a very bad condition An expert   Referral of Euro Ombudsman periodical to the Ombudsmans statements   The Human Rights Defender of RA has introduced the results of the examination to the international organizations   Statement Crimes committed against Armenian civilians and children by Azeri side are in breach of all international norms   The Human Rights Defender of RA communicates with international organisations   Avetik Ishkhanyan Even in the case of change of power I doubt that March  will be revealed    annual report on the execution of ECHR judgments  notes on ARMENIA,"
Politics,"LEGAL Why is gender equality good for the society   You are fed up about the state budget What if you compensate the moral damage caused to me also from the state budget Levon Barseghyan to the police   EU Concerned Over Jailed Armenian Activists azatutyunam   The trick causing the ECHR not to investigate the cases send by Armenia is disclosed   Todays Judment of the European Court  Armenia failed to investigate servicemens complaint   Good for us they deserved it Levon Barseghyan to provide certificates to mass media representatives   Gaspari There on my bruise on nevertheless it does not mean that there is no violence   Arman Danielyan They are trying to fight against the journalists and observers   Boris Navasardyan Journalists and observers do not hamper the voters and transparent electoral processes   Artur Sakunts The draft Electoral Code is an evident regress even of the current Code,"
Politics,"LEGAL Armenian prisons in  share of inmates per capita higher than European average  are women no problem of prison overcrowding   Even in the most advanced country they can play with human destiny   The elderly man being hit by the policeman was fined  drams   SIS continues to sponsor the police violence Human rights activist   I cannot imagine what a shameful situation it will be for Armenia says Sargis Kloyan who had applied to the court   The morals and manners characteristic of the penitentiaries of Stalin and Soviet times must be eradicated   Your rights in jeopardy global assault on freedoms warns Amnesty International   Offshoreregistered company sued the company owned by Samvel Alexanyan Lawyer   Corruption in Armenias economy and the economic consequences of corruption   Artur Sakunts about the election fraudcommitting teacher Who are the guarantors of these  thousand drams fine,"
Politics,"LEGAL Artur Sakunts We are dealing with the practice of encouraging the crime   Serzh Sargsyans Spokesperson about the appointment of the new NSS Director   Armenia ranked  in the world on access to justice for children   The elections of a new position for Human Rights   In  as compared to previous year the number of detained citizens has increased by    European Court of Human Rights found No violatin in the case of Armenian opposition activist   Indeed there is a need here to involve Armenia as a third party   I have not yet seen that the gays are arrested and oppressed in Armenia NA MP   Armenia media is the freest media in the world   ECHR statistics for   key points on Armenia,"
Politics,"LEGAL Levon Zourabian Armenia still holds  political prisoners according to the criteria defined by the PACE Resolution    The next Ombudsman should have an experience and be able to give balanced assessments   Serzh Sargsyans Cryptic Answer to Seda Aznavour   Dangerous connection of recurrence of recent arrests and October    Armenia recorded a setback in the sphere of human rights protection   Local EU statement on the resignation of the Ombudsman   Police practices discrimination to reimburse the device of the journalist damaged on June    RomeoCasabona I dont think that pretrial custody can be used for every dangerous offender   No political party has the right to make the children a tool for serving their interests   Appeal from Seda Aznavour to Serzh Sargsyan for the release of Vardan Petrosyan,"
Politics,"LEGAL Karen Andreasyan is the kind that he is unlikely to be affected by pressure   Armen Martirosyan about the resignation of Human Rights Defender The defender of all is defenseless   Beaten activist Suzy Gevorgyan is again chased by unidentified persons   Karen Andreasyan should have been steadfast I would not have resigned  L Alaverdyan   Vardan Harutyunyan  They promote their servant once again to carry out their assignments   Attorney Human Rights Watch understands everything very well   The person accused for spying in favor of Azerbaijan headed the intelligence of the unit guarding the border with Azerbaijan   David Sanasaryan Do not finance the RA police   Human Rights Watch Armenia Opposition Activist Jailed   OSCEsupported pilot study reveals issues in forced labour and labour trafficking in Armenia,"
Politics,"LEGAL Gyumri Hosted the ElectricYerevan  Photo Exhibition and Documentary electricyerevan A Day of Violated Rights   Do the police want Aravot to detain the Citizen Observer    No were stolen and Yes were staffed instead A member of the polling station commission   OSCE Representative urges authorities in Armenia to ensure journalists rights to report in a free and safe manner   The law enforcers did not respond to the case of interrupting the journalists work   We were immediately attacked and detained   Preliminary statement on the conduct of the Constitutional Referendum by the Citizen Observers Initiative and EPDE experts   Jungles cousin arrested for selling counterfeited USD  bills   Police of the Republic of Armenia has petitioned Yerevan Municipality to start an administrative proceeding against the organizers of the illegal march   It is not excluded that if not for the disobedience calls from September  through September  NSS would not know that specific actions could have happened  days later,"
Politics,"LEGAL Apella Institute opinion on Constitutional reforms in Armenia   Gagik Ghazinyan The ambassadors words are not new   Public TV Company employee arrested by NSS never caused suspicion   This is already an example that others may also do something alike to the journalist   Arthur Vardanyan arrested by the NSS I do not care whether they will throw me into a jail or kill me   The connection between NSS disclosed terrorists and Russian warplane shot down by Turkey   Husband in migrant work of a Commission member is intimidated Tell your wife to withdraw or else you will quit your job   It is impossible to imagine an ideal voters list Tigran Mukuchyan   Perinek v Switzerland Between Freedom of Speech and Collective Dignity   US Ambassador Meets with PINK NGO Representatives Expresses Concern about Threats of Violence Issued against Them,"
Politics,"LEGAL They did so that both the sheep would be alive and the wolves fed up   It is a negative development that Perinek is a winner   Geoffrey Robertson ECHR judgment means that people can be convicted of genocide denial   Why are both sides satisfied with the ECHR decision on Perinek   The ArmenianSwedish towel scandal will be heard at the Stockholm central court   The Venice Commission proposal neglected in the draft of Constitution amendments   Gevorg Danielyans response to Robert Kocharyans concerns   Police have detected   NKR Deputy Foreign Minister Armine Aleksanyans interview to Radio Free Europe   ECHR will not disclose anything new about March  Human rights defender,"
Politics,"LEGAL Did the Armenian activist seeking asylum in Azerbaijan wanted to get to Belgium or the Netherlands   The beaters of Smbat Hakobyan have said special services or special operations   Daniel Ioannisyan Compare to July  the police was professional   There is only one obstacle for Serzh Sargsyan   Vardan Petrosyan is moved to the prison he is not released Lawyer   Gevorg Danielyan Extensive amendments and the structure can cause a confusion and be accepted as a new Constitution   What means were used to compensate the affected journalists in Baghramyan Avenue on June    Twenty days the former Syria military police officer sleeps at the Hrazdan gorge   Venetians convinced   Hovhannes Sahakyan I am and will do everything for the marriages be between a woman and a man,"
Politics,"LEGAL Why did the East Prospect Fund make the investment of  million dollars  days prior to the beating   The next day after the beating Hayrapetyan sent someone to Avetisyan for reconciliation   Why does the independent Armenias National Security Service veils the sins of the Soviet KGB   Was the beating advantageous for Avetisyan   The attempt of recruiting the journalist by NSS can be examined at the ECHR   They knew that Levon Barseghyan would go to the European Court they have decided not to register this defeat Vardan Harutyunyan   There would be no judgment against them it has happened on the verge of life and death for them in Baghramyan Vardan Harutyunyan   Permyakov was regularly sleeping during the court session series of photos   It was new to us that Permyakov was searching for money and valuables at Avetisyans home Yerem Sargsyan   ArmenianSwedish towel passions are growing Swedes are selling towels to pay Shirak club,"
Politics,"LEGAL The Swedes made our football players a towel thieves Shirak sued AIK   Armenia Maintains Tier  Status in the  Trafficking in Persons Report   They had no alternative the entire legal story was perfectly absurd Christine Khanumyan   No to Plunder alarm and the police explanation of why they visit the homes of the protestors   Vaghinak Shushanyan No police have visited the houses of the members of No to Plunder movement   RF FSB direct threat to RA human rights organizations Sakunts   Hayk Alumyan Our courts seem to be the NSS subdivisions   Ani Gevorgyan The Police responsiveness is impressive   I am neither a witness nor a suspect I do not know what I am An activist   Until now my ribs hurt Davit Sanasaryan about the police brutal violence,"
Politics,"LEGAL Georgi Gogia about police actions There have been signs of crime   Attempts are noticed to conceal the criminal case filed for ruining the property of the journalists   Gagik Ginosyan awaits the punishment of the police for illegal actions   NKR Foreign Ministry Dilham Askerovs and Shahbaz Guliyevs detention conditions are in conformity with the international laws   OSCE helps strengthen human rights protection in Armenias armed forces   Citizens Rights When Dealing with a Policeman   He called Hunan Poghosyan a liar   Artur Sakunts The police acted competently   Avetik Ishkhanyan about the police The use of force was not excessive it was pretty polite   Hovhannes Sahakyan If these young people have something to say they need to utilize these problems in the legal framework,"
Politics,"LEGAL Gevorg Hayrapetyan The police have acknowledged for beating and detaining journalists   iLuram journalist has reported the police for obstructing his professional activities   Armenia is sued for the events in Baghramyan Avenue   Sooner or later we will become familiar with the materials investigated by the Russian side Varosyan about Permyakovs case   Avetisyans family relatives regarding the handover of Permyakovs case to the Armenian side   Karen Mezhlumyan Not the protesters but the police have blocked the avenue   The Human Rights House Foundation We call upon Armenian leaders to publicly express support to the work of human rights defenders   ODIHR Director Link calls on Armenian authorities to respect right to freedom of peaceful assembly of protesters in Yerevan   Arthur Sakunts This has an implication of psychological pressure   A Hetq reporter They were using the least blasphemy and beating with the least viciousness,"
Politics,"LEGAL FAVL Condemns Police Abuse Against Peaceful Protestors   Safety of journalists must be ensured at all times OSCE Representative says following attacks on journalists in Armenia   Statement by the embassy of the United States of America regarding June  Pprotests in Yerevan   Armenias losses of the ECHR decision   Amnesty is granted to Surik Khachatryans murderer nephew by the presidents decree   Grisha Virabyan will come to Armenia to specify his demands   They want Vardan Petrosyan to stay in custody longer   A number of bank accounts of Armenians opened by Azerbaijanis introduced as Armenians were blocked   EUArmenia Seeking A More Efficient Support to Justice Sector Reform   If not the president whom we are going to blame Pros and cons of constitutional reforms,"
Politics,"LEGAL Russian Border Guards Do Not Have Right to Act in Zvartnots Airport   The journalists to obtain accreditation to attend the rallies   A reporter Marine Khachatryans case will also get to the international instituti   Court is Grossly Violating Metro Workers Right to Fair Trial   On arrests of the Founding Parliament members   Civil Society Institute NGO demands from RA authorities To immediately release members of Founding Parliament   The Turkish government is trying to deny the facts established by their court judgments   PACE President Anne Brasseur about the detention of the members of the Founding Parliament No one can be arrested for political opinions   PFA Condemns the Arrests of Prominent Opposition Leaders by Armenias Regime   Paruyr Hayrikyan The government authorities are trying to prevent the mass demonstrations associated with April,"
Politics,"LEGAL Is the soldier crossing the border with Azerbaijan kidnapped   ELA Condemns the Inaction of the RA Police in Detecting the Crime   Council of Europe Commissioners intimation to Armenia Solve the problem and you will get the help   Armenia should intensify its efforts to ensure gender equality and protection human rights in the justice system coeint   Response by the representative of Tigran Sargsyans daughters and her fatherinlaw   Combat corruption in Armenia or want the wolves to be fed and the sheep to be safe   Armenia must send an official response to the US State Department   Arthur Sakunts Permyakovis being under the Russian law enforcement custody has a negative impact on effectiveness of the investigation   The state does not protect citizens deprived of their homes for the sake of eminent domain   The international structures will be informed about the cases of kidnapping and beating of the activists,"
Politics,"LEGAL No illegality committed police officer is brought to responsibility   They will hold  more people as a hostage Levon Barseghyan about the arrests   SIS initiated criminal case is unpromising   Turkmen political prisoner has shot a documentary film about Ancient Gods   They are trying to increase the control over NGOs   The terrorist convicted for the October  case is an active Facebook user   Will the lord of underground be released in two days   Council of Europe antitorture Committee publishes reports on Armenia   Impunity generates permissiveness   RF Presidents Speaker violated the international treaty signed by Armenia and the Russian Federation,"
Politics,"LEGAL Gagik Hambaryan to Vova Gasparyan Not everything is solved by prayers   Permyakov  a Turkish trace About the clients of terrorism and motives of murder   Murders of the Avetisyans family the Russian No  military base in Gyumri and the worth of Gyumri residents   How authentic is the hypothesis of drinking water   Ara Ghazaryan If a new contest is announced at this point I will participate   You do not believe yourselves believe the Russian MajorGeneral   Deutsche Welle correspondent It is very important for us to make the voice of our brothers and sisters in Gyumri reach our local authorities   From Paris events to Gyumri terrorism crime human primary reaction   Russians once again put a robe on government authorities of Armenia   Gyumri people threaten to punish the criminal by their own methods,"
Politics,"LEGAL Is the crime committed in Gyumri caused by permissiveness in the Russian military base   No need to divert public attention from original matter to perpetrators ethnic affiliation   RA Police and Investigation Committee will be complained of at all international organizations   Were the acts of violence convicted   NGO representatives are concerned Pursuant to the new law on NGOs the state control can be enhanced Video   Former Prime Ministers daughter the parentinlaw won   Lyudmila Sargsyan about Aram Manukyans beating The client is in their midst   TIAC On the Occasion of the International Anticorruption Day   SISs rejection will take A to the European Court   The next in turn court hearing against Iravunk newspaper,"
Politics,"LEGAL The Constitutional Court was praising the EaEU by bypassing the anticonstitutional provisions   The March  deceased citizens mother My childs blood price should be paid no matter who this person is   US Ambassador about Shant Harutyunyan Vorotan Cascade and the Russian army parade in Yerevan   Villain and fascist expressions were made based on evaluation judgments The topic of Facebook posts will be continued   Hakob Injighulyan was exposed to torture in Azerbaijan just for fun   Artak Zeynalyan about the march of the anonymous The police actions were not unlawful   Artur Sakunts about Gevorg Kostanyans and Arman Mkrtchyans miserable attempts   Personal data protection or freedom of information Which side to turn the scales   Armenia refused Azerbaijan accepted   NSS has interrogated Father Komitas,"
Politics,"LEGAL NSS did not bring criminal charges against the interrogated clergyman   Father Komitas Hovnanian denies what is listed in the National Security Service decision   Is Shant Harutyunyan a political prisoner   Robert Kocharyans case in the International Criminal Court   The issue about the new position of the deputy police chief known with profane language of sexual type was evaded   The verdict was in the login of choking the revolution in the cradle   As a sign of protest the activist lay down in the police department   Activist protesting against putinism has filed a lawsuit against the police   Ashot Sukiasyan confessed that Tigran Sargsyan had intervened in offshore affair   Flagrant violation in the selection process of Armenian judges in ECHR,"
Politics,"LEGAL Serzh Sargsyan repeated what Robert Kocharyan did on the eve of March  Artur Sakunts    Gagik Shahbazyan Isnt this a moneylaundering   Veles NGOs Open Letter to the Authorized Ambassadors of the USA the EU and the EEA member states International Financial Law Police and Human Rights Organizations   What are the constitutional amendments aimed at   Aghvan Hovsepyan falsifies the March  story   Nikol Pashinyan The law enforcement should deal with the Head of NA Security Service   Silent protest   Why does the Court of Cassation return the complaints   Karen Petrosyan about the kidnapping hypothesis Frankly speaking I think it less likely   It has been the second year that the Government of Armenia is in the list of the bestresults countries in combating human trafficking,"
Politics,"LEGAL Vazgen Khachikyan told the accused that he had given   dollars to Ishkhan Zakaryan   How to organize protests   Phenomena like Amaryans cannot discredit us human rights defender   The official hitting the journalist came out dry from the water   Administrative Courts decision was not a surprise to Mher Arshakyan   Paruyr Hayrikyan Not the state but the culprit must compensate for the damage caused by him   SNS is engaged in destroying the Heritage Party   Nikol Pashinyan when talking about the offshore recalled Serzh Sargsyan   Journalist for Chorrord Ishkhanutyun Ani Gevorgyan was interrogated at SIS as an aggrieved party   Ashot Sukiasyan is not giving testimony yet lawyer,"
Politics,"LEGAL Levon Barseghyan Gagik Harutyunyan was probably confused that he was invited by KVN Video   Artur Sakunts The draft concept paper should include that RPA is Armenias ruling force and thats it Video   Why has the court requested to identify the source   Ashot Melikyan public and very dangerous precedent we must go to the end   Will the editors be put to torture taken away from bread and water and be intimidated Levon Barseghyan   Whom how and why the special services are recruiting   New details Ashotyans advisor has sent a message to Hrayr on behalf of the National Security Service with a request to delete the status   Gagik Harutyunyan There is a hyenas constellation in the midlevel circles of the government   Do the groups receiving funds from outside try to ruin the constitutional reforms   The vertebralist sued the actor for the Facebook post,"
Politics,"LEGAL Udis lawsuit incarcerated with godfather of the criminal world Svo Raf is at the European Court of Human Rights   A peaceful protest proportionate actions   Ashot Sukiasyan has told that he had gone to America Bank with Tigran Sargsyan for sending an offshore money   Gang gangleader Artush Hakobyan made a scandalous statement video   The Police representative couldnt get to the Court session put forward by their claim   Again they are requesting Aravot to disclose the source of information   Nikolay Baghdasaryan The place where I stopped is the place where the accident happened video   The activist will bring an action against the policemen They have confiscated everything my phone my money and my bank cards   Police have identified the young men kidnapping Surik Khachatryans nephew   The RA Police won the civil activist at the court  a political decision,"
Politics,"LEGAL Are constitutional reforms imposed on the people   Only the US Embassy is working but not Vova Gasparyan   The aggressive young man conducting a rally against Putin is being tried Video   Who is the civil plaintiff under Vardan Petrosyans lawsuit   Has an instruction been issued from the top that the Police should lose the cases against activists   The police officers were standing keeping mum tells Ani Hakobyan   The RA Police lost   The independent doctors will visit Vardan Petrosyan   Ashot Melikyan about suing the Ministry of Transport We want them to change the practice   This beating is indeed grievous Grigor Minasyan,"
Politics,"LEGAL Gaspari tells how he was provoked in the police station by a drunken men and women Video   Arsen Khojoyan does not look like an Armenian returned from Azerbaijan   Three times convicted and punishment taken officer has been reappointed as an officer Artur Sakunts   What the government decides should be introduce to the Constitutional Court   Eduard Sharmazanov What lost are you talking about no one wins and loses from Constitutional Courts decision   Sakunts Every time when we voice the cases of violation we hear a rage by RPA   A new list of March  will be published Russian security service representatives are involved   Margarit Yesayan Now it is more than ever freedom of expression and rallies in our country   Prime Ministers daughter and her fatherinlaw see themselves as recipients of accusations of Aravot   Is Artem Asatryan scared of the tough questions by the members of the Constitutional Court that the government will lose,"
Politics,"LEGAL Surik Khachatryans son was the owner of some territories of Vorotan HHP complex   How the Constitutional amendments should be discussed   The works of the Constitutional Reform Committee were effective   Prime Ministers daughter and her parentsinlaw have sued Aravot   Should the mass media ask the Facebook users out on a date to select the fakes   Ani Gevorgyan The police started a temporary ceasefire   Shocking revelations are expected promises Samvel Harutyunyan suing the RA Attorney General and the Head of SIS   Archbishop Navasard about offshore scandal I do not meddle in the affairs of lawyers   Artur Sakunts about establishment of March  Committee The RPA is making a fallacy   Alvina Gyulumyan The number of unfounded applications submitted by Armenia to the European Court is reduced,"
Politics,"LEGAL Is an illegal criminal prosecution conducted against ANC activists   When you are different from your brother   Was an illegal criminal prosecution conducted against ANC activists   Argishti Kiviryan The Prosecutors Office and the SIS in every way are trying to support the police   Europe and we Well todays youth    Victims representative fulfilled Vardan Petrosyans request   Levon Barseghyan All the talks with these authorities are over   Astghik Gevorgyan And we were proud that the police officers behave them fairly restrained Video   The work of the HRD office staff was obstructed in the Police   Vladimir Karapetyan about detention of ANC activists It is the next illegality by the authorities Video,"
Politics,"LEGAL Karen Avagyan about the incident with ANC activists From now on any similar display will get its response   Who is in charge of March  Retrospect and Reality   A member of police task force dressed in civilian clothes cursed at ANC activist   Shant Harutyunyans son and his teacher have applied to the police   Will the Deputy Minister calling the MP a vole discharged from Turkish garden be punished   Grigor Minasyan The improvement of human rights situation is in direct proportion to the reform of the political system   Argishti Kiviryan has become notable by his foulmouthed Valerie Osipyan   Legal permission for oligarchic economy Hranush Kharatyan about Human Rights in Armenia  report   Ashot Sukiasyans detention was my success Paylak Hayrapetyan   The epic poetry experts pointed out person Abrahamyan has left for England  days ago,"
Politics,"LEGAL Ruben Hakobyan It was unprecedented decision in the history of the Constitutional Court   Is the US strictly disposed to Armenia Human Rights Watch report   Tried to extort false testimony regarding October  case Artur Ayvazyan   Is a case being fabricated in the police against activists   The police finally confirmed the visit of the former Gyumri mayor to district  days ago   Did the police inventory the activists   Does the West intimidate Serzh Sargsyan with criminal revelations   New developments from captive Hakob Injighulyans case   Levon Mutafyan were brought to responsibility for posting comments on Facebook page so as the websites publishing his comment   Misdemeanors of sitin activist have reached the Administrative Court,"
Politics,"LEGAL Activists are subjected to criminal prosecution   Police signifies the function of protecting the state official above all Ashot Melikyan   Avetik Ishkhanyan The authorities were afraid that Shants action would become an example for many young people   Shant Harutyunyans wifes hypothesis of recognizing Shant sane video   New details about Hrachya Harutyunyans trial   Just a reprimand to the police officers obstructing the journalists   To sue the RA Police I will drive them to the dogs   Does the country benefit from a longterm rest of the state apparatus   Edik Baghdasaryan Nairi Merheje has nothing to do with an offshore company registered in the name of the Prime Minister   Paylak Hayrapetyan about Vardan Oskanyans connection with offshore scandal,"
Politics,"LEGAL Does March  solely obstruct Robert Kocharyan to become a President   Open letter The life of Shant Harutyunyan is in danger   Has applied to the Head of SIS with a claim of arresting Surik Khachatryan   AntiEuropean campaign or fight against gender   Levon Barseghyan Armenia on the way of colonization Video   Nose injured activist details The policeman on the cuff   Activists will punish the policeman on their own way for kissing the activist girl and being recognized not guilty   How was improper performance of duties associated with internal investigation related to the kiss   The activists are discussing the moves of suing the RA Police   Ashot Melikyan European institutions should be more considerate,"
Politics,"LEGAL Ruben Safrastyan The European Court of Human Rights has made a dangerous decision for Armenians   US Ambassador The international community is interested in Surik Khachatryans sons case   The businessman driven to the verge of bankruptcy for offshore case If my properties are not returned I would disparage everywhere in the world   The policeman has applied to the Prosecutors Office with a claim of filing a criminal case against Surik Khachatryan   The Police and lyric poets goofing around according to Argishti Kiviryan Video   Human rights defender We havent gone far from the Soviets   Vardan Petrosyans lawyer introduces new counterarguments   The Dutchman detained by RA police will apply to the international media   One of the police officers assaulting Gor Arakelyan was a subaltern officer   Serzh Sargsyan was sued for his statement Video,"
Politics,"LEGAL Lala Aslikyan The rights of homosexuals are violated in CU member countries Video   A person from the organization cheating the federation is detained   The head of RPA structure speaks about gender issues as an Armenian man   The commander charged for the plane crash inflicted the state a damage equivalent to  US dollars   Should the Facebook platform be controlled or not   According to human rights defender Hrayr Tovmasyan presents the reality distorted   Was Vardan Petrosyans detention justified The opinions of intellectuals are unambiguous   Nowise even think that Im going to evade from responsibility Video   Advocate of a person detained at Mashtots Avenue Kind attitude was not possibly expected   The first explosion was in my fathers pocket Shant Harutyunyans son is telling about yesterdays explosions,"
Politics,"LEGAL NSS wiretapped Aravot journalist   Paruyr Hayrikyans nephew was apprehended for the event happened in Liberty Square and was released   In addition to Russian special mission units there were also the US service special agents at the Mashtots Avenue   The very essence of Shant Harutyunyans step recipients and the possible decline of Armenias rating   The case of RA Presidents security guard will go to a special investigation   Ruben Sahakyan Why did the very Surik Khachatryan shoot and not another person   Are network wiretappings possible Video   Forensic doctor confirmed that Avetik Budaghyan was shot from top to down   Political scientist compared activists with prostitutes Video   How was Surik Khachatryan asleep when the sounds of shooting noise and shouts were heard in the video Video,"
Politics,"LEGAL European official about intrusion of Armenian activists into the hall of European Conference of LGBT leaders   OSCE Office helps strengthen human rights protection monitoring in Armenias penitentiary institutions   A KurdIranian beat an Armenian woman in the Republic Square and bit her hands   Styopa Safaryan Catholicos is not immune let him apply to court I do not accept his personality and behavior either   Avetik Ishkhanyan A person can be beaten in the police by five or six people without any status Video   Levon Zurabyan No one has the right to forgive Tigran Arakelyan   Artak Zeinalyan Zaruhi Postanjyans issue does not contain any confidential information   After Tigran Arakelyans court session women settle scores with the accusing prosecutor in their own way Video   Tsovinar Nazaryan denies allegations of Gevorg Kostanyan   David Gevorgyan The videos are more reliable than the US Ambassadors statements Video,"
Politics,"LEGAL Sevak Hovhannisyan blames the members of religious organizations for attacking him   About police promptness Only ten days later they got the fingerprint   The nd category disabled Vigen Davtyan is beaten After the blows onto my head the concussions will continue to grow   Hovsep Khurshudyan We demand immediate disclosure of the incident   Why did Hrant Badratyan give the name of Aram Orbelyan   The Military Prosecutor considers the NGOs statement strange   Head of OSCE Office in Yerevan concerned over cases of violence and intimidation against civic activists in Armenia   Haykak Arshamyan This is a way to divert the investigation I have no resemblance to Karo Yeghnukyan to get confused   Aravot is required to disclose the source of information regarding the drug in the blood of Suren Khachatryans son   Unknown persons beat Haykak Arshamyan and Suren Saghatelyan Video,"
Politics,"LEGAL Levon Barseghyan The criminal world and militia world are intertwined   The cemetery of genocide village is safe at the border   The Court has recognized the fact of violations of Levon Barseghyans rights by police   Military Prosecutors Office How else can the armed attack be   Argishti Kiviryan enters SIS force with  members of the Chamber of Advocates   Iranians were sentenced to a longterm imprisonment   Hakob Injighulyans relatives The Azerbaijani video was a failure   According to the activist the son of an oligarch cursed and spitted on the car   Surik Khachatryan has sued Samvel Harutyunyan and has claimed for  million drams   According to the activist the number of political prisoners grew by one,"
Politics,"LEGAL The situation with regard to human trafficking in Armenia new indicators   Human rights defender Armenian soldier was used in Azerbaijan   Preliminary investigation findings have not established corpus delictiin Hakob Injighulyans actions   Hakob Injighulyan case violation of numerous provisions of Geneva Convention   Avetik Ishkanyans comment on why the draft on penalty for nontraditional sexual relations propaganda was returned   Levon Barseghyan I can not comment on the initiatives of Vova Gasparyans office   Human rights defender In my opinion a good decision will be made for ANC activists   Gharibi was not found reliable by NSS   Our authorities are former KGBists and have inherited the attitude towards human rights from the USSR   Samvel Harutyunyan Arrest Surik Khachatryan and I will attend the Police,"
Politics,"LEGAL Samvel Harutyunyan calls Serzh Sargsyan to give instructions against Surik Khachatryan   Suren Surenyants I do not owe anybody any dram   Star supermarket chain has a big list of creditors   Activists to the journalists Accept the incident as a challenge and become selforganized Video   Accused of appropriating funds of Mkhitaryan Unity   Brother of TV anchorman is judged in Gyumri Series of photos   Hrachyas sin is not yet clarified   The traces of blood on the chair at the reception of RA Police Station is confirmed   The traces of blood on the chair at the reception of RA Police Station is confirmed   Who deprived the General Director of Dino Gold Mining and his wife of liberty,"
